sport,game_id,date_utc,status,league_id,league,season,home_team_id,home_team,away_team_id,away_team,home_score,away_score
basketball,414392,2025-01-10T00:00:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,141,Golden State Warriors,104,107
basketball,414394,2025-01-10T00:30:00Z,FT,12,NBA,2024-2025,138,Dallas Mavericks,156,Portland Trail Blazers,117,111
basketball,414393,2025-01-10T01:00:00Z,FT,12,NBA,2024-2025,146,Memphis Grizzlies,142,Houston Rockets,115,119
basketball,414395,2025-01-10T02:00:00Z,FT,12,NBA,2024-2025,155,Phoenix Suns,132,Atlanta Hawks,123,115
basketball,414396,2025-01-10T02:00:00Z,FT,12,NBA,2024-2025,160,Utah Jazz,147,Miami Heat,92,97
basketball,414398,2025-01-11T00:00:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,150,New Orleans Pelicans,115,123
basketball,414399,2025-01-11T00:00:00Z,FT,12,NBA,2024-2025,153,Orlando Magic,148,Milwaukee Bucks,106,109
basketball,414400,2025-01-11T00:00:00Z,FT,12,NBA,2024-2025,143,Indiana Pacers,141,Golden State Warriors,108,96
basketball,414401,2025-01-11T00:30:00Z,FT,12,NBA,2024-2025,133,Boston Celtics,157,Sacramento Kings,97,114
basketball,414402,2025-01-11T00:30:00Z,FT,12,NBA,2024-2025,151,New York Knicks,152,Oklahoma City Thunder,101,126
basketball,414403,2025-01-11T01:00:00Z,FT,12,NBA,2024-2025,136,Chicago Bulls,161,Washington Wizards,138,105
basketball,414404,2025-01-11T02:00:00Z,FT,12,NBA,2024-2025,139,Denver Nuggets,134,Brooklyn Nets,124,105
basketball,414406,2025-01-11T22:00:00Z,FT,12,NBA,2024-2025,155,Phoenix Suns,160,Utah Jazz,114,106
basketball,414407,2025-01-12T00:00:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,159,Toronto Raptors,123,114
basketball,414408,2025-01-12T01:00:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,146,Memphis Grizzlies,125,127
basketball,414409,2025-01-12T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,147,Miami Heat,98,119
basketball,414412,2025-01-12T20:00:00Z,FT,12,NBA,2024-2025,138,Dallas Mavericks,139,Denver Nuggets,101,112
basketball,414413,2025-01-12T20:00:00Z,FT,12,NBA,2024-2025,151,New York Knicks,148,Milwaukee Bucks,140,106
basketball,414414,2025-01-12T20:30:00Z,FT,12,NBA,2024-2025,136,Chicago Bulls,157,Sacramento Kings,119,124
basketball,414415,2025-01-12T23:00:00Z,FT,12,NBA,2024-2025,133,Boston Celtics,150,New Orleans Pelicans,120,119
basketball,414416,2025-01-12T23:00:00Z,FT,12,NBA,2024-2025,137,Cleveland Cavaliers,143,Indiana Pacers,93,108
basketball,414417,2025-01-12T23:00:00Z,FT,12,NBA,2024-2025,153,Orlando Magic,154,Philadelphia 76ers,104,99
basketball,414418,2025-01-12T23:00:00Z,FT,12,NBA,2024-2025,161,Washington Wizards,152,Oklahoma City Thunder,95,136
basketball,414419,2025-01-13T01:00:00Z,AOT,12,NBA,2024-2025,160,Utah Jazz,134,Brooklyn Nets,112,111
basketball,414420,2025-01-13T02:00:00Z,FT,12,NBA,2024-2025,155,Phoenix Suns,135,Charlotte Hornets,120,113
basketball,414421,2025-01-14T00:00:00Z,FT,12,NBA,2024-2025,161,Washington Wizards,149,Minnesota Timberwolves,106,120
basketball,414422,2025-01-14T00:30:00Z,FT,12,NBA,2024-2025,151,New York Knicks,140,Detroit Pistons,119,124
basketball,414423,2025-01-14T00:30:00Z,FT,12,NBA,2024-2025,159,Toronto Raptors,141,Golden State Warriors,104,101
basketball,414424,2025-01-14T01:00:00Z,FT,12,NBA,2024-2025,142,Houston Rockets,146,Memphis Grizzlies,120,118
basketball,414425,2025-01-14T03:30:00Z,FT,12,NBA,2024-2025,144,Los Angeles Clippers,147,Miami Heat,109,98
basketball,414426,2025-01-14T03:30:00Z,FT,12,NBA,2024-2025,145,Los Angeles Lakers,158,San Antonio Spurs,102,126
basketball,414427,2025-01-15T00:00:00Z,FT,12,NBA,2024-2025,143,Indiana Pacers,137,Cleveland Cavaliers,117,127
basketball,414428,2025-01-15T00:00:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,152,Oklahoma City Thunder,102,118
basketball,414429,2025-01-15T00:30:00Z,FT,12,NBA,2024-2025,132,Atlanta Hawks,155,Phoenix Suns,122,117
basketball,414430,2025-01-15T01:00:00Z,FT,12,NBA,2024-2025,136,Chicago Bulls,150,New Orleans Pelicans,113,119
basketball,414431,2025-01-15T01:00:00Z,FT,12,NBA,2024-2025,148,Milwaukee Bucks,157,Sacramento Kings,130,115
basketball,414432,2025-01-15T02:30:00Z,FT,12,NBA,2024-2025,138,Dallas Mavericks,139,Denver Nuggets,99,118
basketball,414433,2025-01-15T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,134,Brooklyn Nets,114,132
basketball,414434,2025-01-16T00:00:00Z,AOT,12,NBA,2024-2025,154,Philadelphia 76ers,151,New York Knicks,119,125
basketball,414435,2025-01-16T00:30:00Z,FT,12,NBA,2024-2025,159,Toronto Raptors,133,Boston Celtics,110,97
basketball,414436,2025-01-16T01:00:00Z,FT,12,NBA,2024-2025,158,San Antonio Spurs,146,Memphis Grizzlies,115,129
basketball,414437,2025-01-16T01:00:00Z,FT,12,NBA,2024-2025,150,New Orleans Pelicans,138,Dallas Mavericks,119,116
basketball,414438,2025-01-16T01:00:00Z,FT,12,NBA,2024-2025,148,Milwaukee Bucks,153,Orlando Magic,122,93
basketball,414440,2025-01-16T01:00:00Z,FT,12,NBA,2024-2025,136,Chicago Bulls,132,Atlanta Hawks,94,110
basketball,414441,2025-01-16T02:00:00Z,FT,12,NBA,2024-2025,139,Denver Nuggets,142,Houston Rockets,108,128
basketball,414442,2025-01-16T02:00:00Z,FT,12,NBA,2024-2025,160,Utah Jazz,135,Charlotte Hornets,112,117
basketball,414439,2025-01-16T02:30:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,141,Golden State Warriors,115,116
basketball,414443,2025-01-16T03:00:00Z,FT,12,NBA,2024-2025,145,Los Angeles Lakers,147,Miami Heat,117,108
basketball,414444,2025-01-16T03:30:00Z,FT,12,NBA,2024-2025,144,Los Angeles Clippers,134,Brooklyn Nets,126,67
basketball,414445,2025-01-17T00:00:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,143,Indiana Pacers,100,111
basketball,414446,2025-01-17T00:00:00Z,FT,12,NBA,2024-2025,161,Washington Wizards,155,Phoenix Suns,123,130
basketball,414447,2025-01-17T00:30:00Z,FT,12,NBA,2024-2025,152,Oklahoma City Thunder,137,Cleveland Cavaliers,134,114
basketball,414448,2025-01-17T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,144,Los Angeles Clippers,89,118
basketball,414449,2025-01-17T03:00:00Z,FT,12,NBA,2024-2025,157,Sacramento Kings,142,Houston Rockets,132,127
basketball,414450,2025-01-18T00:00:00Z,FT,12,NBA,2024-2025,133,Boston Celtics,153,Orlando Magic,121,94
basketball,414451,2025-01-18T00:30:00Z,FT,12,NBA,2024-2025,151,New York Knicks,149,Minnesota Timberwolves,99,116
basketball,414452,2025-01-18T01:00:00Z,FT,12,NBA,2024-2025,147,Miami Heat,139,Denver Nuggets,113,133
basketball,414453,2025-01-18T01:00:00Z,FT,12,NBA,2024-2025,148,Milwaukee Bucks,159,Toronto Raptors,130,112
basketball,414454,2025-01-18T01:00:00Z,FT,12,NBA,2024-2025,150,New Orleans Pelicans,160,Utah Jazz,136,123
basketball,414457,2025-01-18T01:00:00Z,FT,12,NBA,2024-2025,136,Chicago Bulls,135,Charlotte Hornets,123,125
basketball,414456,2025-01-18T01:30:00Z,FT,12,NBA,2024-2025,138,Dallas Mavericks,152,Oklahoma City Thunder,106,98
basketball,414455,2025-01-18T02:30:00Z,FT,12,NBA,2024-2025,158,San Antonio Spurs,146,Memphis Grizzlies,112,140
basketball,414458,2025-01-18T03:30:00Z,FT,12,NBA,2024-2025,145,Los Angeles Lakers,134,Brooklyn Nets,102,101
basketball,414459,2025-01-18T21:00:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,155,Phoenix Suns,121,125
basketball,414460,2025-01-19T00:00:00Z,AOT,12,NBA,2024-2025,133,Boston Celtics,132,Atlanta Hawks,115,119
basketball,414461,2025-01-19T00:00:00Z,FT,12,NBA,2024-2025,143,Indiana Pacers,154,Philadelphia 76ers,115,102
basketball,414462,2025-01-19T01:30:00Z,FT,12,NBA,2024-2025,141,Golden State Warriors,161,Washington Wizards,122,114
basketball,414463,2025-01-19T02:00:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,137,Cleveland Cavaliers,117,124
basketball,414464,2025-01-19T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,142,Houston Rockets,103,125
basketball,414465,2025-01-19T20:00:00Z,FT,12,NBA,2024-2025,147,Miami Heat,158,San Antonio Spurs,128,107
basketball,414466,2025-01-19T23:00:00Z,FT,12,NBA,2024-2025,153,Orlando Magic,139,Denver Nuggets,100,113
basketball,414467,2025-01-20T00:00:00Z,FT,12,NBA,2024-2025,148,Milwaukee Bucks,154,Philadelphia 76ers,123,109
basketball,414468,2025-01-20T00:00:00Z,FT,12,NBA,2024-2025,152,Oklahoma City Thunder,134,Brooklyn Nets,127,101
basketball,414469,2025-01-20T02:00:00Z,FT,12,NBA,2024-2025,144,Los Angeles Clippers,145,Los Angeles Lakers,116,102
basketball,414470,2025-01-20T02:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,136,Chicago Bulls,113,102
basketball,414471,2025-01-20T02:00:00Z,FT,12,NBA,2024-2025,157,Sacramento Kings,161,Washington Wizards,123,100
basketball,414472,2025-01-20T17:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,138,Dallas Mavericks,110,105
basketball,414473,2025-01-20T19:00:00Z,FT,12,NBA,2024-2025,142,Houston Rockets,140,Detroit Pistons,96,107
basketball,414474,2025-01-20T19:30:00Z,FT,12,NBA,2024-2025,146,Memphis Grizzlies,149,Minnesota Timberwolves,108,106
basketball,414475,2025-01-20T20:00:00Z,FT,12,NBA,2024-2025,151,New York Knicks,132,Atlanta Hawks,119,110
basketball,414476,2025-01-20T20:30:00Z,FT,12,NBA,2024-2025,137,Cleveland Cavaliers,155,Phoenix Suns,118,92
basketball,414477,2025-01-20T22:00:00Z,FT,12,NBA,2024-2025,141,Golden State Warriors,133,Boston Celtics,85,125
basketball,414478,2025-01-21T01:00:00Z,AOT,12,NBA,2024-2025,150,New Orleans Pelicans,160,Utah Jazz,123,119
basketball,414483,2025-01-21T03:30:00Z,FT,12,NBA,2024-2025,144,Los Angeles Clippers,136,Chicago Bulls,99,112
basketball,414479,2025-01-22T00:30:00Z,FT,12,NBA,2024-2025,134,Brooklyn Nets,151,New York Knicks,95,99
basketball,414480,2025-01-22T00:30:00Z,FT,12,NBA,2024-2025,147,Miami Heat,156,Portland Trail Blazers,107,116
basketball,414481,2025-01-22T00:30:00Z,FT,12,NBA,2024-2025,159,Toronto Raptors,153,Orlando Magic,109,93
basketball,414482,2025-01-22T03:00:00Z,FT,12,NBA,2024-2025,139,Denver Nuggets,154,Philadelphia 76ers,144,109
basketball,414484,2025-01-22T03:30:00Z,FT,12,NBA,2024-2025,145,Los Angeles Lakers,161,Washington Wizards,111,88
basketball,414485,2025-01-23T00:30:00Z,FT,12,NBA,2024-2025,132,Atlanta Hawks,140,Detroit Pistons,104,114
basketball,414486,2025-01-23T00:30:00Z,FT,12,NBA,2024-2025,134,Brooklyn Nets,155,Phoenix Suns,84,108
basketball,414487,2025-01-23T00:30:00Z,FT,12,NBA,2024-2025,138,Dallas Mavericks,149,Minnesota Timberwolves,114,115
basketball,414488,2025-01-23T01:00:00Z,FT,12,NBA,2024-2025,142,Houston Rockets,137,Cleveland Cavaliers,109,108
basketball,414489,2025-01-23T01:00:00Z,FT,12,NBA,2024-2025,146,Memphis Grizzlies,135,Charlotte Hornets,132,120
basketball,414491,2025-01-23T01:00:00Z,FT,12,NBA,2024-2025,152,Oklahoma City Thunder,160,Utah Jazz,123,114
basketball,414492,2025-01-23T03:00:00Z,FT,12,NBA,2024-2025,157,Sacramento Kings,141,Golden State Warriors,123,117
basketball,414493,2025-01-23T03:30:00Z,AOT,12,NBA,2024-2025,144,Los Angeles Clippers,133,Boston Celtics,113,117
basketball,414494,2025-01-23T19:00:00Z,FT,12,NBA,2024-2025,143,Indiana Pacers,158,San Antonio Spurs,110,140
basketball,414495,2025-01-24T00:00:00Z,FT,12,NBA,2024-2025,153,Orlando Magic,156,Portland Trail Blazers,79,101
basketball,414496,2025-01-24T00:30:00Z,FT,12,NBA,2024-2025,132,Atlanta Hawks,159,Toronto Raptors,119,122
basketball,414498,2025-01-24T01:00:00Z,FT,12,NBA,2024-2025,152,Oklahoma City Thunder,138,Dallas Mavericks,115,121
basketball,414497,2025-01-24T01:30:00Z,FT,12,NBA,2024-2025,148,Milwaukee Bucks,147,Miami Heat,125,96
basketball,414499,2025-01-24T02:00:00Z,FT,12,NBA,2024-2025,139,Denver Nuggets,157,Sacramento Kings,132,123
basketball,414501,2025-01-24T03:00:00Z,FT,12,NBA,2024-2025,141,Golden State Warriors,136,Chicago Bulls,131,106
basketball,414502,2025-01-24T03:00:00Z,FT,12,NBA,2024-2025,145,Los Angeles Lakers,133,Boston Celtics,117,96
basketball,414856,2025-01-24T03:30:00Z,FT,12,NBA,2024-2025,144,Los Angeles Clippers,161,Washington Wizards,110,93
basketball,414503,2025-01-25T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,156,Portland Trail Blazers,97,102
basketball,414504,2025-01-25T00:00:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,137,Cleveland Cavaliers,132,129
basketball,414505,2025-01-25T01:00:00Z,FT,12,NBA,2024-2025,146,Memphis Grizzlies,150,New Orleans Pelicans,139,126
basketball,414506,2025-01-25T17:00:00Z,FT,12,NBA,2024-2025,158,San Antonio Spurs,143,Indiana Pacers,98,136
basketball,414507,2025-01-25T20:00:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,139,Denver Nuggets,133,104
basketball,414508,2025-01-25T22:30:00Z,FT,12,NBA,2024-2025,138,Dallas Mavericks,133,Boston Celtics,107,122
basketball,414509,2025-01-25T23:00:00Z,FT,12,NBA,2024-2025,134,Brooklyn Nets,147,Miami Heat,97,106
basketball,414510,2025-01-26T00:00:00Z,FT,12,NBA,2024-2025,153,Orlando Magic,140,Detroit Pistons,121,113
basketball,414511,2025-01-26T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,150,New Orleans Pelicans,123,92
basketball,414512,2025-01-26T00:30:00Z,FT,12,NBA,2024-2025,132,Atlanta Hawks,159,Toronto Raptors,94,117
basketball,414513,2025-01-26T00:30:00Z,FT,12,NBA,2024-2025,137,Cleveland Cavaliers,142,Houston Rockets,131,135
basketball,414514,2025-01-26T00:30:00Z,FT,12,NBA,2024-2025,151,New York Knicks,157,Sacramento Kings,143,120
basketball,414515,2025-01-26T01:00:00Z,FT,12,NBA,2024-2025,136,Chicago Bulls,154,Philadelphia 76ers,97,109
basketball,414516,2025-01-26T01:00:00Z,FT,12,NBA,2024-2025,146,Memphis Grizzlies,160,Utah Jazz,125,103
basketball,414517,2025-01-26T01:30:00Z,FT,12,NBA,2024-2025,141,Golden State Warriors,145,Los Angeles Lakers,108,118
basketball,414518,2025-01-26T02:00:00Z,FT,12,NBA,2024-2025,155,Phoenix Suns,161,Washington Wizards,119,109
basketball,414519,2025-01-26T03:30:00Z,FT,12,NBA,2024-2025,144,Los Angeles Clippers,148,Milwaukee Bucks,127,117
basketball,414520,2025-01-26T23:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,152,Oklahoma City Thunder,108,118
basketball,414521,2025-01-28T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,145,Los Angeles Lakers,107,112
basketball,414522,2025-01-28T00:00:00Z,FT,12,NBA,2024-2025,137,Cleveland Cavaliers,140,Detroit Pistons,110,91
basketball,414523,2025-01-28T00:30:00Z,FT,12,NBA,2024-2025,133,Boston Celtics,142,Houston Rockets,112,114
basketball,414524,2025-01-28T00:30:00Z,FT,12,NBA,2024-2025,134,Brooklyn Nets,157,Sacramento Kings,96,110
basketball,414525,2025-01-28T00:30:00Z,AOT,12,NBA,2024-2025,147,Miami Heat,153,Orlando Magic,125,119
basketball,414526,2025-01-28T00:30:00Z,FT,12,NBA,2024-2025,151,New York Knicks,146,Memphis Grizzlies,143,106
basketball,414527,2025-01-28T00:30:00Z,FT,12,NBA,2024-2025,159,Toronto Raptors,150,New Orleans Pelicans,113,104
basketball,414528,2025-01-28T01:00:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,132,Atlanta Hawks,100,92
basketball,414529,2025-01-28T01:00:00Z,FT,12,NBA,2024-2025,136,Chicago Bulls,139,Denver Nuggets,129,121
basketball,414530,2025-01-28T01:30:00Z,FT,12,NBA,2024-2025,138,Dallas Mavericks,161,Washington Wizards,130,108
basketball,414531,2025-01-28T02:00:00Z,FT,12,NBA,2024-2025,160,Utah Jazz,148,Milwaukee Bucks,110,125
basketball,414532,2025-01-28T02:30:00Z,FT,12,NBA,2024-2025,155,Phoenix Suns,144,Los Angeles Clippers,111,109
basketball,414405,2025-01-29T00:30:00Z,FT,12,NBA,2024-2025,132,Atlanta Hawks,142,Houston Rockets,96,100
basketball,414533,2025-01-29T00:30:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,145,Los Angeles Lakers,118,104
basketball,414534,2025-01-29T03:00:00Z,FT,12,NBA,2024-2025,141,Golden State Warriors,160,Utah Jazz,114,103
basketball,414535,2025-01-29T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,148,Milwaukee Bucks,125,112
basketball,414536,2025-01-30T00:00:00Z,FT,12,NBA,2024-2025,161,Washington Wizards,159,Toronto Raptors,82,106
basketball,414537,2025-01-30T00:00:00Z,FT,12,NBA,2024-2025,143,Indiana Pacers,140,Detroit Pistons,133,119
basketball,414538,2025-01-30T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,134,Brooklyn Nets,83,104
basketball,414539,2025-01-30T00:30:00Z,FT,12,NBA,2024-2025,133,Boston Celtics,136,Chicago Bulls,122,100
basketball,414540,2025-01-30T00:30:00Z,FT,12,NBA,2024-2025,147,Miami Heat,137,Cleveland Cavaliers,106,126
basketball,414541,2025-01-30T00:30:00Z,FT,12,NBA,2024-2025,151,New York Knicks,139,Denver Nuggets,122,112
basketball,414542,2025-01-30T00:30:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,157,Sacramento Kings,117,104
basketball,414543,2025-01-30T01:00:00Z,FT,12,NBA,2024-2025,150,New Orleans Pelicans,138,Dallas Mavericks,136,137
basketball,414544,2025-01-30T01:00:00Z,FT,12,NBA,2024-2025,158,San Antonio Spurs,144,Los Angeles Clippers,116,128
basketball,414545,2025-01-30T02:00:00Z,FT,12,NBA,2024-2025,155,Phoenix Suns,149,Minnesota Timberwolves,113,121
basketball,414546,2025-01-30T03:00:00Z,FT,12,NBA,2024-2025,141,Golden State Warriors,152,Oklahoma City Thunder,116,109
basketball,414547,2025-01-31T00:00:00Z,FT,12,NBA,2024-2025,161,Washington Wizards,145,Los Angeles Lakers,96,134
basketball,414549,2025-01-31T00:00:00Z,FT,12,NBA,2024-2025,137,Cleveland Cavaliers,132,Atlanta Hawks,137,115
basketball,414551,2025-01-31T02:00:00Z,FT,12,NBA,2024-2025,160,Utah Jazz,149,Minnesota Timberwolves,113,138
basketball,414548,2025-01-31T02:30:00Z,FT,12,NBA,2024-2025,146,Memphis Grizzlies,142,Houston Rockets,120,119
basketball,414550,2025-01-31T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,153,Orlando Magic,119,90
basketball,414552,2025-02-01T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,144,Los Angeles Clippers,104,112
basketball,414553,2025-02-01T00:00:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,138,Dallas Mavericks,117,102
basketball,414554,2025-02-01T00:30:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,139,Denver Nuggets,134,137
basketball,414555,2025-02-01T00:30:00Z,FT,12,NBA,2024-2025,159,Toronto Raptors,136,Chicago Bulls,106,122
basketball,414556,2025-02-01T01:00:00Z,FT,12,NBA,2024-2025,150,New Orleans Pelicans,133,Boston Celtics,116,118
basketball,414557,2025-02-01T01:00:00Z,FT,12,NBA,2024-2025,158,San Antonio Spurs,148,Milwaukee Bucks,144,118
basketball,414558,2025-02-01T03:00:00Z,FT,12,NBA,2024-2025,141,Golden State Warriors,155,Phoenix Suns,105,130
basketball,414559,2025-02-01T22:00:00Z,FT,12,NBA,2024-2025,143,Indiana Pacers,132,Atlanta Hawks,132,127
basketball,414560,2025-02-01T22:00:00Z,FT,12,NBA,2024-2025,160,Utah Jazz,153,Orlando Magic,113,99
basketball,414561,2025-02-02T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,139,Denver Nuggets,104,107
basketball,414562,2025-02-02T01:00:00Z,FT,12,NBA,2024-2025,142,Houston Rockets,134,Brooklyn Nets,98,110
basketball,414563,2025-02-02T01:00:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,161,Washington Wizards,103,105
basketball,414564,2025-02-02T01:00:00Z,FT,12,NBA,2024-2025,152,Oklahoma City Thunder,157,Sacramento Kings,144,110
basketball,414565,2025-02-02T01:30:00Z,FT,12,NBA,2024-2025,158,San Antonio Spurs,147,Miami Heat,103,105
basketball,414566,2025-02-02T01:30:00Z,FT,12,NBA,2024-2025,151,New York Knicks,145,Los Angeles Lakers,112,128
basketball,414567,2025-02-02T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,155,Phoenix Suns,127,108
basketball,414568,2025-02-02T20:00:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,136,Chicago Bulls,127,119
basketball,414569,2025-02-02T20:30:00Z,FT,12,NBA,2024-2025,137,Cleveland Cavaliers,138,Dallas Mavericks,144,101
basketball,414570,2025-02-02T20:30:00Z,FT,12,NBA,2024-2025,159,Toronto Raptors,144,Los Angeles Clippers,115,108
basketball,414571,2025-02-02T23:00:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,133,Boston Celtics,110,118
basketball,414572,2025-02-03T01:30:00Z,FT,12,NBA,2024-2025,148,Milwaukee Bucks,146,Memphis Grizzlies,119,132
basketball,414573,2025-02-04T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,161,Washington Wizards,114,124
basketball,414574,2025-02-04T00:00:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,132,Atlanta Hawks,130,132
basketball,414575,2025-02-04T00:30:00Z,FT,12,NBA,2024-2025,151,New York Knicks,142,Houston Rockets,124,118
basketball,414576,2025-02-04T01:00:00Z,FT,12,NBA,2024-2025,146,Memphis Grizzlies,158,San Antonio Spurs,128,109
basketball,414577,2025-02-04T01:00:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,157,Sacramento Kings,114,116
basketball,414578,2025-02-04T01:00:00Z,FT,12,NBA,2024-2025,152,Oklahoma City Thunder,148,Milwaukee Bucks,125,96
basketball,414579,2025-02-04T02:00:00Z,FT,12,NBA,2024-2025,139,Denver Nuggets,150,New Orleans Pelicans,125,113
basketball,414580,2025-02-04T02:00:00Z,FT,12,NBA,2024-2025,160,Utah Jazz,143,Indiana Pacers,111,112
basketball,414581,2025-02-04T03:00:00Z,FT,12,NBA,2024-2025,141,Golden State Warriors,153,Orlando Magic,104,99
basketball,414582,2025-02-04T03:00:00Z,AOT,12,NBA,2024-2025,156,Portland Trail Blazers,155,Phoenix Suns,121,119
basketball,414585,2025-02-05T00:00:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,138,Dallas Mavericks,118,116
basketball,414583,2025-02-05T00:30:00Z,FT,12,NBA,2024-2025,137,Cleveland Cavaliers,133,Boston Celtics,105,112
basketball,414584,2025-02-05T00:30:00Z,FT,12,NBA,2024-2025,159,Toronto Raptors,151,New York Knicks,115,121
basketball,414586,2025-02-05T00:30:00Z,FT,12,NBA,2024-2025,134,Brooklyn Nets,142,Houston Rockets,99,97
basketball,414587,2025-02-05T01:00:00Z,FT,12,NBA,2024-2025,136,Chicago Bulls,147,Miami Heat,133,124
basketball,414588,2025-02-05T03:00:00Z,FT,12,NBA,2024-2025,144,Los Angeles Clippers,145,Los Angeles Lakers,97,122
basketball,414589,2025-02-05T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,143,Indiana Pacers,112,89
basketball,414590,2025-02-06T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,148,Milwaukee Bucks,102,112
basketball,414591,2025-02-06T00:00:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,137,Cleveland Cavaliers,115,118
basketball,414595,2025-02-06T00:00:00Z,FT,12,NBA,2024-2025,132,Atlanta Hawks,158,San Antonio Spurs,125,126
basketball,414592,2025-02-06T00:30:00Z,FT,12,NBA,2024-2025,159,Toronto Raptors,146,Memphis Grizzlies,107,138
basketball,414593,2025-02-06T00:30:00Z,FT,12,NBA,2024-2025,154,Philadelphia 76ers,147,Miami Heat,101,108
basketball,414594,2025-02-06T00:30:00Z,FT,12,NBA,2024-2025,134,Brooklyn Nets,161,Washington Wizards,102,119
basketball,414596,2025-02-06T01:00:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,136,Chicago Bulls,127,108
basketball,414598,2025-02-06T02:00:00Z,FT,12,NBA,2024-2025,160,Utah Jazz,141,Golden State Warriors,131,128
basketball,414599,2025-02-06T02:00:00Z,FT,12,NBA,2024-2025,139,Denver Nuggets,150,New Orleans Pelicans,144,119
basketball,414597,2025-02-06T02:30:00Z,FT,12,NBA,2024-2025,152,Oklahoma City Thunder,155,Phoenix Suns,140,109
basketball,414600,2025-02-06T03:00:00Z,FT,12,NBA,2024-2025,157,Sacramento Kings,153,Orlando Magic,111,130
basketball,414601,2025-02-07T00:30:00Z,FT,12,NBA,2024-2025,133,Boston Celtics,138,Dallas Mavericks,120,127
basketball,414602,2025-02-07T01:00:00Z,FT,12,NBA,2024-2025,149,Minnesota Timberwolves,142,Houston Rockets,127,114
basketball,414603,2025-02-07T02:00:00Z,FT,12,NBA,2024-2025,139,Denver Nuggets,153,Orlando Magic,112,90
basketball,414604,2025-02-07T03:00:00Z,FT,12,NBA,2024-2025,145,Los Angeles Lakers,141,Golden State Warriors,120,112
basketball,414605,2025-02-07T03:00:00Z,FT,12,NBA,2024-2025,156,Portland Trail Blazers,157,Sacramento Kings,108,102
basketball,414606,2025-02-07T03:30:00Z,FT,12,NBA,2024-2025,144,Los Angeles Clippers,143,Indiana Pacers,112,119
basketball,414607,2025-02-08T00:00:00Z,FT,12,NBA,2024-2025,135,Charlotte Hornets,158,San Antonio Spurs,117,116
basketball,414608,2025-02-08T00:00:00Z,FT,12,NBA,2024-2025,161,Washington Wizards,137,Cleveland Cavaliers,124,134
basketball,414609,2025-02-08T00:30:00Z,FT,12,NBA,2024-2025,132,Atlanta Hawks,148,Milwaukee Bucks,115,110
basketball,414610,2025-02-08T00:30:00Z,FT,12,NBA,2024-2025,134,Brooklyn Nets,147,Miami Heat,102,86
basketball,414611,2025-02-08T00:30:00Z,FT,12,NBA,2024-2025,140,Detroit Pistons,154,Philadelphia 76ers,125,112
